Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Max Export (kW),POI: Max Import (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Price ($/kW),LF Down Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
7/31/2017 19:00,0.03186565,12508.27533,40,0.500331013,2.001324053,40.0264811,0,0.01,94.62,94.62,94.62,7875,0,0,0,10,1900,-1900,9000,0,250.1655066,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
7/31/2017 20:00,0,11611.30385,40,0.464452154,1.857808616,37.1561723,0,0.01,56.89306,56.89306,56.89306,7280,0,0,0,0,1900,-1900,9000,0,232.226077,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
7/31/2017 21:00,0,11392.48448,40,0.455699379,1.822797517,36.4559503,0,0.01,47.64,47.64,47.64,7001,0,0,0,0,1900,-1900,9000,0,227.8496896,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
7/31/2017 22:00,0,3493.565172,40,0.139742607,0.558970428,11.1794086,0,0.01,38.60627,38.60627,38.60627,5981,0,0,0,0,1900,-1900,9000,0,69.87130344,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
7/31/2017 23:00,0,2999.917584,40,0.119996703,0.479986813,9.5997363,0,0.01,34.91838,34.91838,34.91838,5483,0,0,0,0,1900,-1900,9000,0,59.99835168,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 0:00,0,2877.69561,40,0.115107824,0.460431298,9.208626,0,0.01,32.73965,32.73965,32.73965,5121,0,0,0,0,1900,-1900,9000,0,57.5539122,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 1:00,0,2877.695603,40,0.115107824,0.460431297,9.2086259,0,0.01,30.90501,30.90501,30.90501,4713,0,0,0,0,1900,-1900,9000,0,57.55391206,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 2:00,0,2877.6956,40,0.115107824,0.460431296,9.2086259,0,0.01,28.84796,28.84796,28.84796,4713,0,0,0,0,1900,-1900,9000,0,57.553912,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 3:00,0,2877.695594,40,0.115107824,0.460431295,9.2086259,0,0.01,28.43539,28.43539,28.43539,4211,0,0,0,0,1900,-1900,9000,0,57.55391188,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 4:00,0,2999.917575,40,0.119996703,0.479986812,9.5997362,0,0.01,29.23245,29.23245,29.23245,4211,0,0,0,0,1900,-1900,9000,0,59.9983515,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 5:00,0,3408.141046,40,0.136325642,0.545302567,10.9060514,0,0.01,31.48224,31.48224,31.48224,4283,0,0,0,0,1900,-1900,9000,0,68.16282092,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 6:00,0,9341.741898,40,0.373669676,1.494678704,29.8935741,0,0.01,38.76642,38.76642,38.76642,4890,0,0,0,0,1900,-1900,9000,0,186.834838,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 7:00,0.102837,10291.3732,40,0.411654928,1.646619712,32.9323942,0,0.01,39.27781,39.27781,39.27781,4979,0,0,0,10,1900,-1900,9000,0,205.827464,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 8:00,0.3526475,16122.31352,40,0.644892541,2.579570163,51.5914033,0,0.01,36.08,36.08,36.08,5184,0,0,0,10,1900,-1900,9000,0,322.4462704,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 9:00,0.60349,15746.54162,40,0.629861665,2.519446659,50.3889332,0,0.01,38.85268,38.85268,38.85268,5299,0,0,0,10,1900,-1900,9000,0,314.9308324,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 10:00,0.80158,15226.22544,40,0.609049018,2.43619607,48.7239214,0,0.01,42.52576,42.52576,42.52576,5840,0,0,0,10,1900,-1900,9000,0,304.5245088,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 11:00,0.93262,15224.28625,40,0.60897145,2.4358858,48.717716,0,0.01,46.34681,46.34681,46.34681,5893,0,0,0,10,1900,-1900,9000,0,304.485725,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 12:00,0.98464,14774.36881,40,0.590974752,2.36389901,47.2779802,0,0.01,50.78938,50.78938,50.78938,6264,0,0,0,10,1900,-1900,9000,0,295.4873762,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 13:00,0.99416,15222.63885,40,0.608905554,2.435622216,48.7124443,0,0.01,60.27062,60.27062,60.27062,6707,0,0,0,10,1900,-1900,9000,0,304.452777,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 14:00,0.945825,15150.92208,40,0.606036883,2.424147533,48.4829507,0,0.01,71.13,71.13,71.13,7718,0,0,0,10,1900,-1900,9000,0,303.0184416,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 15:00,0.84273,15144.34821,40,0.605773928,2.423095714,48.4619143,0,0.01,113.14092,113.14092,113.14092,8475,0,0,0,10,1900,-1900,9000,0,302.8869642,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 16:00,0.68945,15645.90455,40,0.625836182,2.503344728,50.0668946,0,0.01,188.44112,188.44112,188.44112,9310,0,0,0,10,1900,-1900,9000,0,312.918091,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 17:00,0.4639915,14525.28409,40,0.581011364,2.324045454,46.4809091,0,0.01,256.04883,256.04883,256.04883,10193,0,0,0,10,1900,-1900,9000,0,290.5056818,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 18:00,0.2062505,12620.99449,40,0.50483978,2.019359118,40.3871824,0,0.01,409.11177,409.11177,409.11177,13537,0,0,0,10,1900,-1900,9000,0,252.4198898,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 19:00,0.0279943,12519.77245,40,0.500790898,2.003163592,40.0632718,0,0.01,365.12785,365.12785,365.12785,13147,0,0,0,10,1900,-1900,9000,0,250.395449,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 20:00,0,11674.95795,40,0.466998318,1.867993272,37.3598654,0,0.01,111.87802,111.87802,111.87802,12628,0,0,0,0,1900,-1900,9000,0,233.499159,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 21:00,0,11442.57913,40,0.457703165,1.830812661,36.6162532,0,0.01,64.05932,64.05932,64.05932,12597,0,0,0,0,1900,-1900,9000,0,228.8515826,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 22:00,0,3493.565171,40,0.139742607,0.558970427,11.1794086,0,0.01,48.18738,48.18738,48.18738,8386,0,0,0,0,1900,-1900,9000,0,69.87130342,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/1/2017 23:00,0,2999.91758,40,0.119996703,0.479986813,9.5997363,0,0.01,40.70015,40.70015,40.70015,6972,0,0,0,0,1900,-1900,9000,0,59.9983516,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 0:00,0,2877.695599,40,0.115107824,0.460431296,9.2086259,0,0.01,35.91414,35.91414,35.91414,6355,0,0,0,0,1900,-1900,9000,0,57.55391198,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 1:00,0,2877.695587,40,0.115107824,0.460431294,9.2086259,0,0.01,33.82929,33.82929,33.82929,5813,0,0,0,0,1900,-1900,9000,0,57.55391174,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 2:00,0,2877.69559,40,0.115107824,0.460431294,9.2086259,0,0.01,31.36597,31.36597,31.36597,4784,0,0,0,0,1900,-1900,9000,0,57.5539118,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 3:00,0,2877.695595,40,0.115107824,0.460431295,9.2086259,0,0.01,30.74969,30.74969,30.74969,4784,0,0,0,0,1900,-1900,9000,0,57.5539119,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 4:00,0,2999.917573,40,0.119996703,0.479986812,9.5997362,0,0.01,30.81684,30.81684,30.81684,4275,0,0,0,0,1900,-1900,9000,0,59.99835146,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 5:00,0,3408.141029,40,0.136325641,0.545302565,10.9060513,0,0.01,32.00928,32.00928,32.00928,4281,0,0,0,0,1900,-1900,9000,0,68.16282058,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 6:00,0,9758.171314,40,0.390326853,1.56130741,31.2261482,0,0.01,39.45456,39.45456,39.45456,4834,0,0,0,0,1900,-1900,9000,0,195.1634263,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 7:00,0.099956,10843.04682,40,0.433721873,1.734887491,34.6977498,0,0.01,39.01379,39.01379,39.01379,4577,0,0,0,10,1900,-1900,9000,0,216.8609364,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 8:00,0.339901,16131.26845,40,0.645250738,2.581002952,51.620059,0,0.01,39.51171,39.51171,39.51171,4690,0,0,0,10,1900,-1900,9000,0,322.625369,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 9:00,0.586965,15679.78783,40,0.627191513,2.508766053,50.1753211,0,0.01,42.45132,42.45132,42.45132,5326,0,0,0,10,1900,-1900,9000,0,313.5957566,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 10:00,0.774725,15184.96761,40,0.607398704,2.429594818,48.5918964,0,0.01,45.23445,45.23445,45.23445,6124,0,0,0,10,1900,-1900,9000,0,303.6993522,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 11:00,0.90002,15189.43906,40,0.607577562,2.43031025,48.606205,0,0.01,47.81042,47.81042,47.81042,6133,0,0,0,10,1900,-1900,9000,0,303.7887812,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 12:00,0.96568,14711.92058,40,0.588476823,2.353907293,47.0781459,0,0.01,51.46647,51.46647,51.46647,7086,0,0,0,10,1900,-1900,9000,0,294.2384116,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 13:00,0.975105,15190.71299,40,0.60762852,2.430514078,48.6102816,0,0.01,59.1689,59.1689,59.1689,7291,0,0,0,10,1900,-1900,9000,0,303.8142598,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 14:00,0.929825,15178.3631,40,0.607134524,2.428538096,48.5707619,0,0.01,80.01806,80.01806,80.01806,7886,0,0,0,10,1900,-1900,9000,0,303.567262,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 15:00,0.82842,15182.42712,40,0.607297085,2.429188339,48.5837668,0,0.01,112.79892,112.79892,112.79892,8861,0,0,0,10,1900,-1900,9000,0,303.6485424,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 16:00,0.61288,15677.02051,40,0.62708082,2.508323282,50.1664656,0,0.01,167.10543,167.10543,167.10543,8929,0,0,0,10,1900,-1900,9000,0,313.5404102,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 17:00,0.4094735,14594.96591,40,0.583798636,2.335194546,46.7038909,0,0.01,255.57973,255.57973,255.57973,9552,0,0,0,10,1900,-1900,9000,0,291.8993182,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 18:00,0.1998375,12729.14222,40,0.509165689,2.036662755,40.7332551,0,0.01,374.32074,374.32074,374.32074,8953,0,0,0,10,1900,-1900,9000,0,254.5828444,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 19:00,0.02645025,12511.8747,40,0.500474988,2.001899952,40.037999,0,0.01,350.78952,350.78952,350.78952,8006,0,0,0,10,1900,-1900,9000,0,250.237494,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 20:00,0,11579.20341,40,0.463168136,1.852672546,37.0534509,0,0.01,122.00547,122.00547,122.00547,7810,0,0,0,0,1900,-1900,9000,0,231.5840682,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 21:00,0,11296.41582,40,0.451856633,1.807426531,36.1485306,0,0.01,65.44107,65.44107,65.44107,6944,0,0,0,0,1900,-1900,9000,0,225.9283164,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 22:00,0,3493.56516,40,0.139742606,0.558970426,11.1794085,0,0.01,49.22432,49.22432,49.22432,6337,0,0,0,0,1900,-1900,9000,0,69.8713032,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/2/2017 23:00,0,2999.917565,40,0.119996703,0.47998681,9.5997362,0,0.01,42.00975,42.00975,42.00975,5971,0,0,0,0,1900,-1900,9000,0,59.9983513,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 0:00,0,2877.695593,40,0.115107824,0.460431295,9.2086259,0,0.01,37.49242,37.49242,37.49242,5237,0,0,0,0,1900,-1900,9000,0,57.55391186,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 1:00,0,2877.695589,40,0.115107824,0.460431294,9.2086259,0,0.01,34.59467,34.59467,34.59467,4475,0,0,0,0,1900,-1900,9000,0,57.55391178,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 2:00,0,2877.69559,40,0.115107824,0.460431294,9.2086259,0,0.01,32.0297,32.0297,32.0297,4475,0,0,0,0,1900,-1900,9000,0,57.5539118,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 3:00,0,2877.695585,40,0.115107823,0.460431294,9.2086259,0,0.01,30.83159,30.83159,30.83159,4475,0,0,0,0,1900,-1900,9000,0,57.5539117,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 4:00,0,2999.917559,40,0.119996702,0.479986809,9.5997362,0,0.01,31.23259,31.23259,31.23259,4475,0,0,0,0,1900,-1900,9000,0,59.99835118,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 5:00,0,3408.141026,40,0.136325641,0.545302564,10.9060513,0,0.01,34.28601,34.28601,34.28601,4475,0,0,0,0,1900,-1900,9000,0,68.16282052,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 6:00,0,9766.961703,40,0.390678468,1.562713873,31.2542775,0,0.01,39.02692,39.02692,39.02692,4475,0,0,0,0,1900,-1900,9000,0,195.3392341,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 7:00,0.099929,10684.53266,40,0.427381306,1.709525226,34.1905045,0,0.01,37.47289,37.47289,37.47289,4220,0,0,0,10,1900,-1900,9000,0,213.6906532,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 8:00,0.3474235,16117.46561,40,0.644698624,2.578794498,51.57589,0,0.01,35.89013,35.89013,35.89013,4481,0,0,0,10,1900,-1900,9000,0,322.3493122,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 9:00,0.596835,15755.74897,40,0.630229959,2.520919835,50.4183967,0,0.01,41.08729,41.08729,41.08729,4507,0,0,0,10,1900,-1900,9000,0,315.1149794,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 10:00,0.78835,15325.03456,40,0.613001382,2.45200553,49.0401106,0,0.01,44.2374,44.2374,44.2374,4945,0,0,0,10,1900,-1900,9000,0,306.5006912,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 11:00,0.91691,15466.5821,40,0.618663284,2.474653136,49.4930627,0,0.01,46.79327,46.79327,46.79327,5700,0,0,0,10,1900,-1900,9000,0,309.331642,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 12:00,0.98513,14957.20902,40,0.598288361,2.393153443,47.8630689,0,0.01,49.50315,49.50315,49.50315,5356,0,0,0,10,1900,-1900,9000,0,299.1441804,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 13:00,0.995495,15531.00454,40,0.621240182,2.484960726,49.6992145,0,0.01,54.39123,54.39123,54.39123,5134,0,0,0,10,1900,-1900,9000,0,310.6200908,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 14:00,0.949575,15548.22432,40,0.621928973,2.487715891,49.7543178,0,0.01,64.51645,64.51645,64.51645,5837,0,0,0,10,1900,-1900,9000,0,310.9644864,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 15:00,0.84566,15492.50868,40,0.619700347,2.478801389,49.5760278,0,0.01,77.22074,77.22074,77.22074,5652,0,0,0,10,1900,-1900,9000,0,309.8501736,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 16:00,0.68473,15978.61255,40,0.639144502,2.556578008,51.1315602,0,0.01,98.69,98.69,98.69,5661,0,0,0,10,1900,-1900,9000,0,319.572251,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 17:00,0.462936,14799.39731,40,0.591975892,2.36790357,47.3580714,0,0.01,114.65895,114.65895,114.65895,6789,0,0,0,10,1900,-1900,9000,0,295.9879462,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 18:00,0.205338,12698.88462,40,0.507955385,2.031821539,40.6364308,0,0.01,147.59354,147.59354,147.59354,6979,0,0,0,10,1900,-1900,9000,0,253.9776924,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 19:00,0.0276087,12404.61383,40,0.496184553,1.984738213,39.6947643,0,0.01,139.02243,139.02243,139.02243,5836,0,0,0,10,1900,-1900,9000,0,248.0922766,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 20:00,0,11418.77601,40,0.45675104,1.827004162,36.5400832,0,0.01,77.5898,77.5898,77.5898,6254,0,0,0,0,1900,-1900,9000,0,228.3755202,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 21:00,0,11179.12104,40,0.447164842,1.788659366,35.7731873,0,0.01,55.58761,55.58761,55.58761,6155,0,0,0,0,1900,-1900,9000,0,223.5824208,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 22:00,0,3493.565157,40,0.139742606,0.558970425,11.1794085,0,0.01,48.02858,48.02858,48.02858,5254,0,0,0,0,1900,-1900,9000,0,69.87130314,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/3/2017 23:00,0,3715.33681,40,0.148613472,0.59445389,11.8890778,0,0.01,42.9,42.9,42.9,4811,0,0,0,0,1900,-1900,9000,0,74.3067362,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 0:00,0,4200.296369,40,0.168011855,0.672047419,13.4409484,0,0.01,33.66068,33.66068,33.66068,4835,0,0,0,0,1900,-1900,9000,0,84.00592738,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 1:00,0,2877.695577,40,0.115107823,0.460431292,9.2086258,0,0.01,32.63507,32.63507,32.63507,4317,0,0,0,0,1900,-1900,9000,0,57.55391154,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 2:00,0,2877.695577,40,0.115107823,0.460431292,9.2086258,0,0.01,29.81899,29.81899,29.81899,4317,0,0,0,0,1900,-1900,9000,0,57.55391154,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 3:00,0,4122.033183,40,0.164881327,0.659525309,13.1905062,0,0.01,29.27526,29.27526,29.27526,4317,0,0,0,0,1900,-1900,9000,0,82.44066366,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 4:00,0,3601.884711,40,0.144075388,0.576301554,11.5260311,0,0.01,29.273,29.273,29.273,4317,0,0,0,0,1900,-1900,9000,0,72.03769422,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 5:00,0,3408.141013,40,0.136325641,0.545302562,10.9060512,0,0.01,30.34972,30.34972,30.34972,4346,0,0,0,0,1900,-1900,9000,0,68.16282026,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 6:00,0,9725.900016,40,0.389036001,1.556144002,31.12288,0,0.01,35.8386,35.8386,35.8386,4620,0,0,0,0,1900,-1900,9000,0,194.5180003,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 7:00,0.0969555,10699.19338,40,0.427967735,1.711870941,34.2374188,0,0.01,35.16921,35.16921,35.16921,4749,0,0,0,10,1900,-1900,9000,0,213.9838676,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 8:00,0.348013,16092.94366,40,0.643717746,2.574870986,51.4974197,0,0.01,34.2559,34.2559,34.2559,4885,0,0,0,10,1900,-1900,9000,0,321.8588732,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 9:00,0.580525,15752.57017,40,0.630102807,2.520411227,50.4082245,0,0.01,34.20542,34.20542,34.20542,5025,0,0,0,10,1900,-1900,9000,0,315.0514034,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 10:00,0.7758,15277.85595,40,0.611114238,2.444456952,48.889139,0,0.01,36.55196,36.55196,36.55196,5412,0,0,0,10,1900,-1900,9000,0,305.557119,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 11:00,0.89698,15299.10686,40,0.611964274,2.447857098,48.957142,0,0.01,39.10586,39.10586,39.10586,5440,0,0,0,10,1900,-1900,9000,0,305.9821372,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 12:00,0.98415,14768.78392,40,0.590751357,2.363005427,47.2601085,0,0.01,37.66026,37.66026,37.66026,5368,0,0,0,10,1900,-1900,9000,0,295.3756784,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 13:00,0.994875,15343.93754,40,0.613757502,2.455030006,49.1006001,0,0.01,41.9463,41.9463,41.9463,5788,0,0,0,10,1900,-1900,9000,0,306.8787508,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 14:00,0.94955,15403.07821,40,0.616123128,2.464492514,49.2898503,0,0.01,43.70057,43.70057,43.70057,5968,0,0,0,10,1900,-1900,9000,0,308.0615642,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 15:00,0.848445,15497.97473,40,0.619918989,2.479675957,49.5935191,0,0.01,49.2941,49.2941,49.2941,6087,0,0,0,10,1900,-1900,9000,0,309.9594946,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 16:00,0.69651,16014.01871,40,0.640560748,2.562242994,51.2448599,0,0.01,55.75,55.75,55.75,6712,0,0,0,10,1900,-1900,9000,0,320.2803742,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 17:00,0.4684215,14802.52817,40,0.592101127,2.368404507,47.3680901,0,0.01,53.13216,53.13216,53.13216,6788,0,0,0,10,1900,-1900,9000,0,296.0505634,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 18:00,0.2063785,12662.37878,40,0.506495151,2.025980605,40.5196121,0,0.01,59.69152,59.69152,59.69152,7661,0,0,0,10,1900,-1900,9000,0,253.2475756,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 19:00,0.02930765,12388.39445,40,0.495535778,1.982143112,39.6428622,0,0.01,60.9,60.9,60.9,6600,0,0,0,10,1900,-1900,9000,0,247.767889,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 20:00,0,11408.07383,40,0.456322953,1.825291813,36.5058363,0,0.01,54.69635,54.69635,54.69635,6491,0,0,0,0,1900,-1900,9000,0,228.1614766,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 21:00,0,11180.12404,40,0.447204962,1.788819846,35.7763969,0,0.01,46.25043,46.25043,46.25043,6254,0,0,0,0,1900,-1900,9000,0,223.6024808,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 22:00,0,3493.565148,40,0.139742606,0.558970424,11.1794085,0,0.01,40.74922,40.74922,40.74922,5865,0,0,0,0,1900,-1900,9000,0,69.87130296,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/4/2017 23:00,0,5174.590939,40,0.206983638,0.82793455,16.558691,0,0.01,36.5312,36.5312,36.5312,5024,0,0,0,0,1900,-1900,9000,0,103.4918188,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/5/2017 0:00,0,2877.695582,40,0.115107823,0.460431293,9.2086259,0,0.01,32.55525,32.55525,32.55525,4813,0,0,0,0,1900,-1900,9000,0,57.55391164,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/5/2017 1:00,0,2379.28831,40,0.095171532,0.38068613,7.6137226,0,0.01,30.16908,30.16908,30.16908,4330,0,0,0,0,1900,-1900,9000,0,47.5857662,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/5/2017 2:00,0,2379.288309,40,0.095171532,0.380686129,7.6137226,0,0.01,30.52426,30.52426,30.52426,4330,0,0,0,0,1900,-1900,9000,0,47.58576618,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/5/2017 3:00,0,4393.782567,40,0.175751303,0.703005211,14.0601042,0,0.01,29.48971,29.48971,29.48971,4330,0,0,0,0,1900,-1900,9000,0,87.87565134,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
8/5/2017 4:00,0,2501.510279,40,0.100060411,0.400241645,8.0048329,0,0.01,28.76934,28.76934,28.76934,4330,0,0,0,0,1900,-1900,9000,0,50.03020558,,,,,,,100,0,50,0,75,0,150,0,100,0,50,0,0,,,,
