Datetime (he),PV Gen (kW/rated kW),System Load (kW),EV fleet/1,Site Steam Thermal Load (MMBtu/hr),Site Hot Water Thermal Load (MMBtu/hr),Site Cooling Thermal Load (tons),Site Load (kW),FR Price ($/kW),DA Price ($/kWh),Reg Up Price ($/kW),Reg Down Price ($/kW),Deferral Load (kW),NSR Price ($/kW),SR Price ($/kW),RA Active (y/n),VAR Reservation (%),POI: Export Max (kW),POI: Import Max (kW),Aggregate Energy Max (kWh),Aggregate Energy Min (kWh),Critical Load (kW),Battery: Charge Min (kW)/1,Battery: Charge Max (kW)/1,Battery: Energy Max (kWh)/1,Battery: Energy Min (kWh)/1,Battery: Discharge Min (kW)/1,Battery: Discharge Max (kW)/1,FR Reg Up Max (kW),FR Reg Up Min (kW),FR Reg Down Max (kW),FR Reg Down Min (kW),SR Max (kW),SR Min (kW),NSR Max (kW),NSR Min (kW),LF Reg Up Max (kW),LF Reg Up Min (kW),LF Reg Down Max (kW),LF Reg Down Min (kW),LF Down Price ($/kW),LF Price ($/kW),LF Up Price ($/kW),LF Energy Option Up (kWh/kW-hr),LF Energy Option Down (kWh/kW-hr)
12/16/2017 17:00,0,0,0,0.249115331,0.996461325,19.9292265,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 18:00,0,0,0,0.228712389,0.914849557,18.2969911,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 19:00,0,0,0,0.139171964,0.556687857,11.1337572,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 20:00,0,0,0,0.129394206,0.517576823,10.3515365,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 21:00,0,0,0,0.129394206,0.517576824,10.3515365,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 22:00,0,0,0,0.119616835,0.478467339,9.5693468,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/16/2017 23:00,0,0,0,0.109838302,0.439353209,8.7870642,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 0:00,0,0,0,0.100060544,0.400242176,8.0048435,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 1:00,0,0,0,0.095171472,0.380685889,7.6137178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 2:00,0,0,0,0.095171472,0.380685888,7.6137178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 3:00,0,0,0,0.095171472,0.380685888,7.6137178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 4:00,0,0,0,0.105519179,0.422076714,8.4415343,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 5:00,0,0,0,0.114853972,0.459415889,9.1883178,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 6:00,0,0,0,0.121723566,0.486894264,9.7378853,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 7:00,0,0,0,0.144169088,0.57667635,11.533527,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 8:00,0,0,0,0.13396129,0.53584516,10.7169032,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 9:00,0,0,0,0.133413154,0.533652617,10.6730524,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 10:00,0,0,0,0.115905773,0.463623091,9.2724618,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 11:00,0,0,0,0.09947508,0.39790032,7.9580064,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 12:00,0,0,0,0.104645676,0.418582704,8.3716541,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 13:00,0,0,0,0.190633085,0.762532342,15.2506468,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 14:00,0,0,0,0.084445399,0.337781597,6.7556319,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 15:00,0,0,0,0.105453496,0.421813984,8.4362797,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 16:00,0,0,0,0.099777206,0.399108823,7.9821765,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 17:00,0,0,0,0.132363386,0.529453544,10.5890709,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 18:00,0,0,0,0.156467107,0.625868428,12.5173686,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 19:00,0,0,0,0.152485396,0.609941584,12.1988317,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 20:00,0,0,0,0.145393907,0.581575629,11.6315126,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 21:00,0,0,0,0.141994343,0.567977372,11.3595474,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 22:00,0,0,0,0.134969864,0.539879457,10.7975891,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/17/2017 23:00,0,0,0,0.122075518,0.488302073,9.7660415,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 0:00,0,0,0,0.115027623,0.460110491,9.2022098,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 1:00,0,0,0,0.126975235,0.507900941,10.1580188,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 2:00,0,0,0,0.127920713,0.511682852,10.233657,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 3:00,0,0,0,0.125538244,0.502152976,10.0430595,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 4:00,0,0,0,0.126066898,0.504267592,10.0853518,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 5:00,0,0,0,0.129160747,0.516642989,10.3328598,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 6:00,0,0,0,0.148432702,0.593730806,11.8746161,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 7:00,0,0,0,0.284550283,1.13820113,22.7640226,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 8:00,0,0,0,0.203699873,0.814799492,16.2959898,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 9:00,0,0,0,0.419446022,1.67778409,33.5556818,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 10:00,0,0,0,0.404755954,1.619023816,32.3804763,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 11:00,0,0,0,0.385182757,1.54073103,30.8146206,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 12:00,0,0,0,0.385172196,1.540688782,30.8137756,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 13:00,0,0,0,0.365234932,1.460939728,29.2187946,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 14:00,0,0,0,0.385145033,1.540580132,30.8116026,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 15:00,0,0,0,0.385156256,1.540625023,30.8125005,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 16:00,0,0,0,0.385179914,1.540719656,30.8143931,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 17:00,0,0,0,0.418402808,1.673611232,33.4722246,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 18:00,0,0,0,0.38009703,1.520388121,30.4077624,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 19:00,0,0,0,0.300361684,1.201446737,24.0289347,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 20:00,0,0,0,0.290571046,1.162284182,23.2456836,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 21:00,0,0,0,0.230764796,0.923059185,18.4611837,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 22:00,0,0,0,0.220994503,0.883978014,17.6795603,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/18/2017 23:00,0,0,0,0.13974274,0.558970961,11.1794192,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 0:00,0,0,0,0.119996837,0.479987346,9.5997469,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 1:00,0,0,0,0.115107958,0.460431834,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 2:00,0,0,0,0.115107958,0.460431834,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 3:00,0,0,0,0.115107958,0.460431834,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 4:00,0,0,0,0.115107959,0.460431834,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 5:00,0,0,0,0.136327561,0.545310246,10.9062049,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 6:00,0,0,0,0.156833714,0.627334857,12.5466971,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 7:00,0,0,0,0.293573347,1.17429339,23.4858678,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 8:00,0,0,0,0.27314186,1.092567439,21.8513488,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 9:00,0,0,0,0.448788777,1.795155109,35.9031022,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 10:00,0,0,0,0.438080148,1.752320594,35.0464119,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 11:00,0,0,0,0.420516721,1.682066885,33.6413377,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 12:00,0,0,0,0.420323774,1.681295094,33.6259019,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 13:00,0,0,0,0.403637821,1.614551283,32.2910257,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 14:00,0,0,0,0.423592492,1.694369966,33.8873993,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 15:00,0,0,0,0.424340183,1.697360733,33.9472147,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 16:00,0,0,0,0.422536207,1.690144829,33.8028966,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 17:00,0,0,0,0.457873421,1.831493685,36.6298737,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 18:00,0,0,0,0.426217593,1.704870371,34.0974074,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 19:00,0,0,0,0.348392585,1.393570339,27.8714068,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 20:00,0,0,0,0.335219067,1.340876269,26.8175254,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 21:00,0,0,0,0.269672839,1.078691355,21.5738271,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 22:00,0,0,0,0.261623369,1.046493477,20.9298695,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/19/2017 23:00,0,0,0,0.139742741,0.558970965,11.1794193,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 0:00,0,0,0,0.119996838,0.47998735,9.599747,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 1:00,0,0,0,0.115107959,0.460431837,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 2:00,0,0,0,0.115107959,0.460431837,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 3:00,0,0,0,0.115107959,0.460431837,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 4:00,0,0,0,0.115107959,0.460431837,9.2086367,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 5:00,0,0,0,0.119996838,0.479987354,9.5997471,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 6:00,0,0,0,0.139743325,0.5589733,11.179466,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 7:00,0,0,0,0.283630918,1.13452367,22.6904734,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 8:00,0,0,0,0.207021877,0.828087508,16.5617502,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 9:00,0,0,0,0.419401286,1.677605146,33.5521029,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 10:00,0,0,0,0.404708989,1.618835955,32.3767191,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 11:00,0,0,0,0.385131312,1.540525247,30.8105049,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 12:00,0,0,0,0.385116797,1.540467189,30.8093438,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 13:00,0,0,0,0.365180402,1.460721607,29.2144321,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 14:00,0,0,0,0.44590702,1.783628078,35.6725616,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 15:00,0,0,0,0.421143032,1.68457213,33.6914426,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 16:00,0,0,0,0.421818264,1.687273056,33.7454611,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 17:00,0,0,0,0.455368443,1.821473773,36.4294755,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 18:00,0,0,0,0.423089375,1.692357499,33.84715,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 19:00,0,0,0,0.350632874,1.402531496,28.0506299,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 20:00,0,0,0,0.335910926,1.343643703,26.8728741,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 21:00,0,0,0,0.272155504,1.088622015,21.7724403,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 22:00,0,0,0,0.261716591,1.046866366,20.9373273,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/20/2017 23:00,0,0,0,0.139742742,0.558970969,11.1794194,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 0:00,0,0,0,0.119996838,0.479987354,9.5997471,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 1:00,0,0,0,0.11510796,0.460431841,9.2086368,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 2:00,0,0,0,0.11510796,0.46043184,9.2086368,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 3:00,0,0,0,0.11510796,0.46043184,9.2086368,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 4:00,0,0,0,0.11510796,0.460431841,9.2086368,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 5:00,0,0,0,0.119996839,0.479987357,9.5997471,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 6:00,0,0,0,0.139743326,0.558973305,11.1794661,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 7:00,0,0,0,0.297282708,1.189130831,23.7826166,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 8:00,0,0,0,0.31251037,1.250041481,25.0008296,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 9:00,0,0,0,0.522611937,2.090447749,41.808955,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 10:00,0,0,0,0.533635234,2.134540934,42.6908187,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 11:00,0,0,0,0.496280714,1.985122856,39.7024571,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 12:00,0,0,0,0.482910411,1.931641643,38.6328329,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 13:00,0,0,0,0.498555316,1.994221266,39.8844253,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 14:00,0,0,0,0.556052809,2.224211237,44.4842247,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 15:00,0,0,0,0.558406584,2.233626336,44.6725267,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 16:00,0,0,0,0.554353713,2.217414853,44.3482971,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 17:00,0,0,0,0.5702301,2.2809204,45.618408,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 18:00,0,0,0,0.500574383,2.002297531,40.0459506,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 19:00,0,0,0,0.397453359,1.589813438,31.7962688,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 20:00,0,0,0,0.361430629,1.445722514,28.9144503,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 21:00,0,0,0,0.297325203,1.189300811,23.7860162,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 22:00,0,0,0,0.273340244,1.093360977,21.8672195,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/21/2017 23:00,0,0,0,0.139742743,0.558970972,11.1794194,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
